DBN	School Name	Regents Exam	Exam	Year	Mean Score	Total Tested	Black_Percent	Hispanic_Percent	Asian_Percent	White_Percent	Teacher_Count	School Type	CTE	Transfer	ELL_Percent	EconDisadvantaged_Pct	SpecialEd_Pct	Homeless_Pct	NeedsIndex	ATTENDANCE_RATE	ClassSize_Algebra	ClassSize_Biology	ClassSize	NYSED_School_Name	INSTITUTION_ID	latitude	longitude	ZIP Code	Neighborhood
71M655	The High School for Climate Justice	Common Core Algebra	Algebra_I	2023	57.92	56	33.93	66.07	0	0	27	General Academic	0	0	7	89	25	17	1	74	16	19	16	HIGH SCHOOL-CLIMATE JUSTICE 	8E+11	40.78358769	-73.9458592	10128	Upper East Side
71M655	The High School for Climate Justice	Common Core English	ELA	2023	70.16	60	21.67	78.33	0	0	27	General Academic	0	0	7	89	25	17	1	74	16	19	17.5	HIGH SCHOOL-CLIMATE JUSTICE 	8E+11	40.78358769	-73.9458592	10128	Upper East Side
72X213	Bronx Engineering and Technology Academy	Living Environment	Living_Env	2023	57.74	69	26.09	73.91	0	0	31	General Academic	0	0	11	94	31	10	1	82	21	23	23	BRONX ENG & TECH ACADEMY	8E+11	40.877379	-73.912686	10463	Kingsbridge - Riverdale
72X213	Bronx Engineering and Technology Academy	Common Core Algebra	Algebra_I	2023	57.52	87	28.74	71.26	0	0	31	General Academic	0	0	11	94	31	10	1	82	21	23	21	BRONX ENG & TECH ACADEMY	8E+11	40.877379	-73.912686	10463	Kingsbridge - Riverdale
72X213	Bronx Engineering and Technology Academy	Common Core English	ELA	2023	63.87	174	29.31	60.92	4.6	5.17	31	General Academic	0	0	11	94	31	10	1	82	21	23	22	BRONX ENG & TECH ACADEMY	8E+11	40.877379	-73.912686	10463	Kingsbridge - Riverdale
72X227	Bronx Collegiate Academy	Living Environment	Living_Env	2023	64.2	96	32.29	67.71	0	0	27	General Academic	0	0	12	90	23	14	1	88	15	21	21	BRONX COLLEGIATE ACADEMY	8E+11	40.839307	-73.911366	10457	Crotona - Tremont
72X227	Bronx Collegiate Academy	Common Core Algebra	Algebra_I	2023	64.85	189	26.98	73.02	0	0	27	General Academic	0	0	12	90	23	14	1	88	15	21	15	BRONX COLLEGIATE ACADEMY	8E+11	40.839307	-73.911366	10457	Crotona - Tremont
72X227	Bronx Collegiate Academy	Common Core English	ELA	2023	62.1	248	27.82	72.18	0	0	27	General Academic	0	0	12	90	23	14	1	88	15	21	18	BRONX COLLEGIATE ACADEMY	8E+11	40.839307	-73.911366	10457	Crotona - Tremont
73K555	Bronx Collegiate Academy	Living Environment	Living_Env	2023	64.2	96	32.29	67.71	0	0	34	General Academic	0	0	1	73	16	4	1	91	20	13	13	BROOKLYN COLLEGE ACADEMY	8E+11	40.839307	-73.911366	10457	Crotona - Tremont
73K555	Bronx Collegiate Academy	Common Core Algebra	Algebra_I	2023	64.85	189	26.98	73.02	0	0	34	General Academic	0	0	1	73	16	4	1	91	20	13	20	BROOKLYN COLLEGE ACADEMY	8E+11	40.839307	-73.911366	10457	Crotona - Tremont
73K555	Bronx Collegiate Academy	Common Core English	ELA	2023	62.1	248	27.82	72.18	0	0	34	General Academic	0	0	1	73	16	4	1	91	20	13	16.5	BROOKLYN COLLEGE ACADEMY	8E+11	40.839307	-73.911366	10457	Crotona - Tremont
72X237	The Marie Curie School for Medicine, Nursing, and Health Professions	Living Environment	Living_Env	2023	62.04	44	29.55	70.45	0	0	25	General Academic	0	0	13	88	22	11	1	79	26	19	19	MARIE CURIE HIGH SCHOOL-NURSING	8E+11	40.875636	-73.901565	10463	Kingsbridge - Riverdale
72X237	The Marie Curie School for Medicine, Nursing, and Health Professions	Common Core English	ELA	2023	57.43	49	38.78	61.22	0	0	25	General Academic	0	0	13	88	22	11	1	79	26	19	22.5	MARIE CURIE HIGH SCHOOL-NURSING	8E+11	40.875636	-73.901565	10463	Kingsbridge - Riverdale
72X237	The Marie Curie School for Medicine, Nursing, and Health Professions	Common Core Algebra	Algebra_I	2023	53.23	100	31	69	0	0	25	General Academic	0	0	13	88	22	11	1	79	26	19	26	MARIE CURIE HIGH SCHOOL-NURSING	8E+11	40.875636	-73.901565	10463	Kingsbridge - Riverdale
72X249	Bronx Health Sciences High School	Common Core English	ELA	2023	79.5	39	66.67	33.33	0	0	25	General Academic	0	0	7	84	18	11	1	83	24	22	23	BRONX HEALTH SCIENCES HIGH SCHOOL	8E+11	40.874035	-73.831669	10475	Northeast Bronx
72X249	Bronx Health Sciences High School	Living Environment	Living_Env	2023	59.14	79	54.43	45.57	0	0	25	General Academic	0	0	7	84	18	11	1	83	24	22	22	BRONX HEALTH SCIENCES HIGH SCHOOL	8E+11	40.874035	-73.831669	10475	Northeast Bronx
72X249	Bronx Health Sciences High School	Common Core Algebra	Algebra_I	2023	57.02	97	59.79	40.21	0	0	25	General Academic	0	0	7	84	18	11	1	83	24	22	24	BRONX HEALTH SCIENCES HIGH SCHOOL	8E+11	40.874035	-73.831669	10475	Northeast Bronx
72X250	Eximius College Preparatory Academy: A College Board School	Common Core Algebra	Algebra_I	2023	68.6	52	0	100	0	0	28	General Academic	0	0	8	92	25	12	1	89	26	22	26	EXIMIUS COLLEGE PREP ACADEMY	8E+11	40.833884	-73.902794	10456	High Bridge - Morrisania
72X250	Eximius College Preparatory Academy: A College Board School	Living Environment	Living_Env	2023	59.7	57	0	100	0	0	28	General Academic	0	0	8	92	25	12	1	89	26	22	22	EXIMIUS COLLEGE PREP ACADEMY	8E+11	40.833884	-73.902794	10456	High Bridge - Morrisania
72X250	Eximius College Preparatory Academy: A College Board School	Common Core English	ELA	2023	74.83	81	32.1	67.9	0	0	28	General Academic	0	0	8	92	25	12	1	89	26	22	24	EXIMIUS COLLEGE PREP ACADEMY	8E+11	40.833884	-73.902794	10456	High Bridge - Morrisania
72X251	Explorations Academy High School	Living Environment	Living_Env	2023	56.89	68	30.88	69.12	0	0	27	General Academic	0	0	18	94	33	14	1	89	20	18	18	EXPLORATIONS ACADEMY HS	8E+11	40.836245	-73.890591	10460	Crotona - Tremont
72X251	Explorations Academy High School	Common Core Algebra	Algebra_I	2023	52.23	86	30.23	69.77	0	0	27	General Academic	0	0	18	94	33	14	1	89	20	18	20	EXPLORATIONS ACADEMY HS	8E+11	40.836245	-73.890591	10460	Crotona - Tremont
72X251	Explorations Academy High School	Common Core English	ELA	2023	61.5	88	31.82	68.18	0	0	27	General Academic	0	0	18	94	33	14	1	89	20	18	19	EXPLORATIONS ACADEMY HS	8E+11	40.836245	-73.890591	10460	Crotona - Tremont
72X252	Mott Hall Bronx High School	Living Environment	Living_Env	2023	59.25	71	21.13	78.87	0	0	31	General Academic	0	0	16	94	25	12	1	83	18	26	26	MOTT HALL BRONX HIGH SCHOOL	8E+11	40.839508	-73.901774	10457	Crotona - Tremont
72X252	Mott Hall Bronx High School	Common Core English	ELA	2023	75.58	81	32.1	67.9	0	0	31	General Academic	0	0	16	94	25	12	1	83	18	26	22	MOTT HALL BRONX HIGH SCHOOL	8E+11	40.839508	-73.901774	10457	Crotona - Tremont
72X252	Mott Hall Bronx High School	Common Core Algebra	Algebra_I	2023	57.72	95	24.21	75.79	0	0	31	General Academic	0	0	16	94	25	12	1	83	18	26	18	MOTT HALL BRONX HIGH SCHOOL	8E+11	40.839508	-73.901774	10457	Crotona - Tremont
72X253	Bronx High School for Writing and Communication Arts	Common Core English	ELA	2023	70.97	47	61.7	38.3	0	0	18	General Academic	0	0	10	87	23	15	1	79	21	24	22.5	BRONX HIGH SCH-WRITING & COMM ARTS	8E+11	40.875172	-73.861649	10467	Fordham - Bronx Park
72X253	Bronx High School for Writing and Communication Arts	Living Environment	Living_Env	2023	55.07	49	67.35	32.65	0	0	18	General Academic	0	0	10	87	23	15	1	79	21	24	24	BRONX HIGH SCH-WRITING & COMM ARTS	8E+11	40.875172	-73.861649	10467	Fordham - Bronx Park
72X253	Bronx High School for Writing and Communication Arts	Common Core Algebra	Algebra_I	2023	57.3	65	67.69	32.31	0	0	18	General Academic	0	0	10	87	23	15	1	79	21	24	21	BRONX HIGH SCH-WRITING & COMM ARTS	8E+11	40.875172	-73.861649	10467	Fordham - Bronx Park
72X260	Bronx Center for Science and Mathematics	Living Environment	Living_Env	2023	63.9	52	0	100	0	0	30	General Academic	0	0	7	91	23	8	1	86	14	11	11	BRONX CENTER FOR SCI & MATH	8E+11	40.833884	-73.902794	10456	High Bridge - Morrisania
72X260	Bronx Center for Science and Mathematics	Common Core Algebra	Algebra_I	2023	62.56	94	34.04	65.96	0	0	30	General Academic	0	0	7	91	23	8	1	86	14	11	14	BRONX CENTER FOR SCI & MATH	8E+11	40.833884	-73.902794	10456	High Bridge - Morrisania
72X260	Bronx Center for Science and Mathematics	Common Core English	ELA	2023	77.69	95	29.47	60	10.53	0	30	General Academic	0	0	7	91	23	8	1	86	14	11	12.5	BRONX CENTER FOR SCI & MATH	8E+11	40.833884	-73.902794	10456	High Bridge - Morrisania
72X263	Validus Preparatory Academy	Living Environment	Living_Env	2023	58.7	59	0	100	0	0	24	General Academic	0	0	12	100	30	15	1	83	13	16	16	VALIDUS PREP ACADEMY	8E+11	40.839508	-73.901774	10457	Crotona - Tremont
72X263	Validus Preparatory Academy	Common Core Algebra	Algebra_I	2023	56.5	63	0	100	0	0	24	General Academic	0	0	12	100	30	15	1	83	13	16	13	VALIDUS PREP ACADEMY	8E+11	40.839508	-73.901774	10457	Crotona - Tremont
72X263	Validus Preparatory Academy	Common Core English	ELA	2023	67.02	99	43.43	56.57	0	0	24	General Academic	0	0	12	100	30	15	1	83	13	16	14.5	VALIDUS PREP ACADEMY	8E+11	40.839508	-73.901774	10457	Crotona - Tremont
72X264	Bronx Academy for Software Engineering (BASE)	Living Environment	Living_Env	2023	65.7	69	21.74	78.26	0	0	39	Career Technical	1	0	9	86	31	13	1	80	13	13	13	BRONX ACAD FOR SOFTWARE ENGINEERING	8E+11	40.855392	-73.882487	10458	Fordham - Bronx Park
72X264	Bronx Academy for Software Engineering (BASE)	Common Core English	ELA	2023	71.29	90	31.11	68.89	0	0	39	Career Technical	1	0	9	86	31	13	1	80	13	13	13	BRONX ACAD FOR SOFTWARE ENGINEERING	8E+11	40.855392	-73.882487	10458	Fordham - Bronx Park
72X264	Bronx Academy for Software Engineering (BASE)	Common Core Algebra	Algebra_I	2023	61.86	109	24.77	75.23	0	0	39	Career Technical	1	0	9	86	31	13	1	80	13	13	13	BRONX ACAD FOR SOFTWARE ENGINEERING	8E+11	40.855392	-73.882487	10458	Fordham - Bronx Park
72X265	Brooklyn Lab School	Living Environment	Living_Env	2023	61.84	115	19.13	71.3	9.57	0	23	General Academic	0	0	12	84	28	6	1	77		16	16	BRONX LAB SCHOOL	8E+11	40.693002	-73.869305	11208	East New York
72X265	Brooklyn Lab School	Common Core English	ELA	2023	55.52	226	25.66	62.39	11.95	0	23	General Academic	0	0	12	84	28	6	1	77		16	16	BRONX LAB SCHOOL	8E+11	40.693002	-73.869305	11208	East New York
72X265	Brooklyn Lab School	Common Core Algebra	Algebra_I	2023	58.99	263	23.95	61.98	11.41	2.66	23	General Academic	0	0	12	84	28	6	1	77		16		BRONX LAB SCHOOL	8E+11	40.693002	-73.869305	11208	East New York
73K639	Brooklyn Lab School	Living Environment	Living_Env	2023	61.84	115	19.13	71.3	9.57	0	27	General Academic	0	0	21	87	22	11	1	87	26	26	26	BROOKLYN LAB SCHOOL	8E+11	40.693002	-73.869305	11208	East New York
73K639	Brooklyn Lab School	Common Core English	ELA	2023	55.52	226	25.66	62.39	11.95	0	27	General Academic	0	0	21	87	22	11	1	87	26	26	26	BROOKLYN LAB SCHOOL	8E+11	40.693002	-73.869305	11208	East New York
73K639	Brooklyn Lab School	Common Core Algebra	Algebra_I	2023	58.99	263	23.95	61.98	11.41	2.66	27	General Academic	0	0	21	87	22	11	1	87	26	26	26	BROOKLYN LAB SCHOOL	8E+11	40.693002	-73.869305	11208	East New York
72X268	Kingsbridge International High School	Living Environment	Living_Env	2023	59.5	69	0	100	0	0	18	General Academic	0	0	90	97	3	41	1	85	20	17	17	KINGSBRIDGE INTERNATIONAL HS	8E+11	40.869061	-73.897066	10468	Fordham - Bronx Park
72X268	Kingsbridge International High School	Common Core English	ELA	2023	43	99	0	100	0	0	18	General Academic	0	0	90	97	3	41	1	85	20	17	18.5	KINGSBRIDGE INTERNATIONAL HS	8E+11	40.869061	-73.897066	10468	Fordham - Bronx Park
72X268	Kingsbridge International High School	Common Core Algebra	Algebra_I	2023	61.4	108	0	100	0	0	18	General Academic	0	0	90	97	3	41	1	85	20	17	20	KINGSBRIDGE INTERNATIONAL HS	8E+11	40.869061	-73.897066	10468	Fordham - Bronx Park
72X270	Academy for Scholarship and Entrepreneurship: A College Board School	Living Environment	Living_Env	2023	62.45	68	75	25	0	0	28	General Academic	0	0	4	86	22	10	1	90	12	13	13	ACAD-SCHOLARSHIP & ENTREPRENEURSHIP	8E+11	40.888242	-73.852714	10466	Northeast Bronx
72X270	Academy for Scholarship and Entrepreneurship: A College Board School	Common Core English	ELA	2023	67.14	84	63.1	36.9	0	0	28	General Academic	0	0	4	86	22	10	1	90	12	13	12.5	ACAD-SCHOLARSHIP & ENTREPRENEURSHIP	8E+11	40.888242	-73.852714	10466	Northeast Bronx
72X270	Academy for Scholarship and Entrepreneurship: A College Board School	Common Core Algebra	Algebra_I	2023	56.81	110	64.55	35.45	0	0	28	General Academic	0	0	4	86	22	10	1	90	12	13	12	ACAD-SCHOLARSHIP & ENTREPRENEURSHIP	8E+11	40.888242	-73.852714	10466	Northeast Bronx
72X275	High School of Computers and Technology	Living Environment	Living_Env	2023	61.45	103	45.63	54.37	0	0	35	Career Technical	1	0	8	77	30	7	1	87	19	19	19	HIGH SCHOOL-COMPUTERS & TECHNOLOGY	8E+11	40.875172	-73.861649	10467	Fordham - Bronx Park
72X275	High School of Computers and Technology	Common Core English	ELA	2023	66.82	148	44.59	55.41	0	0	35	Career Technical	1	0	8	77	30	7	1	87	19	19	19	HIGH SCHOOL-COMPUTERS & TECHNOLOGY	8E+11	40.875172	-73.861649	10467	Fordham - Bronx Park
72X275	High School of Computers and Technology	Common Core Algebra	Algebra_I	2023	62.47	162	44.44	51.85	0	3.7	35	Career Technical	1	0	8	77	30	7	1	87	19	19	19	HIGH SCHOOL-COMPUTERS & TECHNOLOGY	8E+11	40.875172	-73.861649	10467	Fordham - Bronx Park
72X282	Women's Academy of Excellence	Living Environment	Living_Env	2023	55.58	44	34.09	47.73	18.18	0	17	General Academic	0	0	19	89	18	15	1	84	11	12	12	WOMEN'S ACADEMY OF EXCELLENCE	8E+11	40.815043	-73.85607	10473	Pelham - Throgs Neck
72X282	Women's Academy of Excellence	Common Core Algebra	Algebra_I	2023	59.88	59	32.2	50.85	16.95	0	17	General Academic	0	0	19	89	18	15	1	84	11	12	11	WOMEN'S ACADEMY OF EXCELLENCE	8E+11	40.815043	-73.85607	10473	Pelham - Throgs Neck
72X282	Women's Academy of Excellence	Common Core English	ELA	2023	62.48	63	36.51	46.03	0	17.46	17	General Academic	0	0	19	89	18	15	1	84	11	12	11.5	WOMEN'S ACADEMY OF EXCELLENCE	8E+11	40.815043	-73.85607	10473	Pelham - Throgs Neck
72X284	Bronx School of Law and Finance	Common Core Algebra	Algebra_I	2023	57.04	77	15.58	84.42	0	0	25	General Academic	0	0	12	90	22	15	1	80	17	22	17	BRONX SCHOOL OF LAW & FINANCE	8E+11	40.877379	-73.912686	10463	Kingsbridge - Riverdale
72X284	Bronx School of Law and Finance	Living Environment	Living_Env	2023	56.23	85	14.12	85.88	0	0	25	General Academic	0	0	12	90	22	15	1	80	17	22	22	BRONX SCHOOL OF LAW & FINANCE	8E+11	40.877379	-73.912686	10463	Kingsbridge - Riverdale
72X284	Bronx School of Law and Finance	Common Core English	ELA	2023	63.84	93	24.73	75.27	0	0	25	General Academic	0	0	12	90	22	15	1	80	17	22	19.5	BRONX SCHOOL OF LAW & FINANCE	8E+11	40.877379	-73.912686	10463	Kingsbridge - Riverdale
72X288	Collegiate Institute for Math and Science	Living Environment	Living_Env	2023	64.92	98	25.51	37.76	19.39	17.35	32	General Academic	0	0	7	78	22	10	1	91	22	32	32	COLLEGIATE INST-MATH & SCIENCE	8E+11	40.860443	-73.860729	10469	Northeast Bronx
72X288	Collegiate Institute for Math and Science	Common Core Algebra	Algebra_I	2023	66.54	115	24.35	40.87	16.52	18.26	32	General Academic	0	0	7	78	22	10	1	91	22	32	22	COLLEGIATE INST-MATH & SCIENCE	8E+11	40.860443	-73.860729	10469	Northeast Bronx
72X288	Collegiate Institute for Math and Science	Common Core English	ELA	2023	75.42	125	37.6	42.4	0	20	32	General Academic	0	0	7	78	22	10	1	91	22	32	27	COLLEGIATE INST-MATH & SCIENCE	8E+11	40.860443	-73.860729	10469	Northeast Bronx
72X290	Bronx Academy of Health Careers	Living Environment	Living_Env	2023	59.17	65	50.77	49.23	0	0	26	General Academic	0	0	12	89	25	18	1	87	28	26	26	BRONX ACADEMY OF HEALTH CAREERS	8E+11	40.875172	-73.861649	10467	Fordham - Bronx Park
72X290	Bronx Academy of Health Careers	Common Core Algebra	Algebra_I	2023	52.99	102	47.06	52.94	0	0	26	General Academic	0	0	12	89	25	18	1	87	28	26	28	BRONX ACADEMY OF HEALTH CAREERS	8E+11	40.875172	-73.861649	10467	Fordham - Bronx Park
72X290	Bronx Academy of Health Careers	Common Core English	ELA	2023	63.98	120	43.33	56.67	0	0	26	General Academic	0	0	12	89	25	18	1	87	28	26	27	BRONX ACADEMY OF HEALTH CAREERS	8E+11	40.875172	-73.861649	10467	Fordham - Bronx Park
72X293	Renaissance High School for Musical Theater and the Arts	Living Environment	Living_Env	2023	64.04	81	25.93	66.67	0	7.41	34	General Academic	0	0	5	78	25	7	1	82	23	27	27	RENAISSANCE HIGH SCHOOL-MTA	8E+11	40.839775	-73.839583	10461	Pelham - Throgs Neck
72X293	Renaissance High School for Musical Theater and the Arts	Common Core English	ELA	2023	73.2	105	23.81	66.67	0	9.52	34	General Academic	0	0	5	78	25	7	1	82	23	27	25	RENAISSANCE HIGH SCHOOL-MTA	8E+11	40.839775	-73.839583	10461	Pelham - Throgs Neck
72X293	Renaissance High School for Musical Theater and the Arts	Common Core Algebra	Algebra_I	2023	53.51	108	25.93	68.52	0	5.56	34	General Academic	0	0	5	78	25	7	1	82	23	27	23	RENAISSANCE HIGH SCHOOL-MTA	8E+11	40.839775	-73.839583	10461	Pelham - Throgs Neck
72X297	Morris Academy for Collaborative Studies	Living Environment	Living_Env	2023	67.7	53	0	100	0	0	38	General Academic	0	0	8	97	29	9	1	83	16	18	18	MORRIS ACADEMY FOR COLLA STUDIES	8E+11	40.827455	-73.90392	10456	High Bridge - Morrisania
72X297	Morris Academy for Collaborative Studies	Common Core English	ELA	2023	70.62	197	27.92	72.08	0	0	38	General Academic	0	0	8	97	29	9	1	83	16	18	17	MORRIS ACADEMY FOR COLLA STUDIES	8E+11	40.827455	-73.90392	10456	High Bridge - Morrisania
72X297	Morris Academy for Collaborative Studies	Common Core Algebra	Algebra_I	2023	64.73	206	29.61	70.39	0	0	38	General Academic	0	0	8	97	29	9	1	83	16	18	16	MORRIS ACADEMY FOR COLLA STUDIES	8E+11	40.827455	-73.90392	10456	High Bridge - Morrisania
72X299	Astor Collegiate Academy	Living Environment	Living_Env	2023	59.14	90	38.89	51.11	10	0	32	General Academic	0	0	12	86	24	10	1	88	25	21	21	ASTOR COLLEGIATE ACADEMY	8E+11	40.860443	-73.860729	10469	Northeast Bronx
72X299	Astor Collegiate Academy	Common Core Algebra	Algebra_I	2023	60.89	127	33.86	47.24	11.81	7.09	32	General Academic	0	0	12	86	24	10	1	88	25	21	25	ASTOR COLLEGIATE ACADEMY	8E+11	40.860443	-73.860729	10469	Northeast Bronx
72X299	Astor Collegiate Academy	Common Core English	ELA	2023	67.72	181	33.15	49.72	0	17.13	32	General Academic	0	0	12	86	24	10	1	88	25	21	23	ASTOR COLLEGIATE ACADEMY	8E+11	40.860443	-73.860729	10469	Northeast Bronx
72X312	Millennium Art Academy	Living Environment	Living_Env	2023	70.24	63	28.57	71.43	0	0	36	General Academic	0	0	6	88	27	11	1	80	18	13	13	MILLENIUM ART ACADEMY	8E+11	40.821218	-73.85593	10473	Pelham - Throgs Neck
72X312	Millennium Art Academy	Common Core English	ELA	2023	71.34	128	30.47	69.53	0	0	36	General Academic	0	0	6	88	27	11	1	80	18	13	15.5	MILLENIUM ART ACADEMY	8E+11	40.821218	-73.85593	10473	Pelham - Throgs Neck
72X312	Millennium Art Academy	Common Core Algebra	Algebra_I	2023	57.1	157	29.3	70.7	0	0	36	General Academic	0	0	6	88	27	11	1	80	18	13	18	MILLENIUM ART ACADEMY	8E+11	40.821218	-73.85593	10473	Pelham - Throgs Neck
72X320	Pelham Lab High School	Living Environment	Living_Env	2023	59.39	49	26.53	73.47	0	0	29	General Academic	0	0	7	85	26	8	1	81	22	15	15	PELHAM LAB HIGH SCHOOL	8E+11	40.839775	-73.839583	10461	Pelham - Throgs Neck
72X320	Pelham Lab High School	Common Core English	ELA	2023	61.57	117	28.21	61.54	10.26	0	29	General Academic	0	0	7	85	26	8	1	81	22	15	18.5	PELHAM LAB HIGH SCHOOL	8E+11	40.839775	-73.839583	10461	Pelham - Throgs Neck
72X320	Pelham Lab High School	Common Core Algebra	Algebra_I	2023	56.56	155	29.03	59.35	5.81	5.81	29	General Academic	0	0	7	85	26	8	1	81	22	15	22	PELHAM LAB HIGH SCHOOL	8E+11	40.839775	-73.839583	10461	Pelham - Throgs Neck
72X329	DreamYard Preparatory School	Living Environment	Living_Env	2023	57.18	82	23.17	76.83	0	0	26	General Academic	0	0	17	94	30	21	1	83	24	24	24	DREAMYARD PREPARATORY SCHOOL	8E+11	40.839307	-73.911366	10457	Crotona - Tremont
72X329	DreamYard Preparatory School	Common Core English	ELA	2023	69.38	151	28.48	71.52	0	0	26	General Academic	0	0	17	94	30	21	1	83	24	24	24	DREAMYARD PREPARATORY SCHOOL	8E+11	40.839307	-73.911366	10457	Crotona - Tremont
72X329	DreamYard Preparatory School	Common Core Algebra	Algebra_I	2023	55.47	180	27.78	72.22	0	0	26	General Academic	0	0	17	94	30	21	1	83	24	24	24	DREAMYARD PREPARATORY SCHOOL	8E+11	40.839307	-73.911366	10457	Crotona - Tremont
72X334	International Community High School	Common Core English	ELA	2023	58.46	83	21.69	78.31	0	0	27	General Academic	0	0	88	99	10	43	1	85				INTERNATIONAL COMMUNITY HS	8E+11	40.810314	-73.918774	10454	Hunts Point - Mott Haven
72X348	Schuylerville Preparatory High School	Living Environment	Living_Env	2023	58.7	106	25.47	52.83	10.38	11.32	27	General Academic	0	0	16	78	20	10	1	79	29	31	31	SCHUYLERVILLE PREP HS	8E+11	40.839775	-73.839583	10461	Pelham - Throgs Neck
72X348	Schuylerville Preparatory High School	Common Core Algebra	Algebra_I	2023	54.4	113	26.55	55.75	8.85	8.85	27	General Academic	0	0	16	78	20	10	1	79	29	31	29	SCHUYLERVILLE PREP HS	8E+11	40.839775	-73.839583	10461	Pelham - Throgs Neck
72X348	Schuylerville Preparatory High School	Common Core English	ELA	2023	56.53	151	31.13	53.64	6.62	8.61	27	General Academic	0	0	16	78	20	10	1	79	29	31	30	SCHUYLERVILLE PREP HS	8E+11	40.839775	-73.839583	10461	Pelham - Throgs Neck
72X349	Bronx River High School	Living Environment	Living_Env	2023	58.62	76	19.74	67.11	13.16	0	35	General Academic	0	0	9	81	26	6	1	87	21	11	11	BRONX RIVER HIGH SCHOOL	8E+11	40.839775	-73.839583	10461	Pelham - Throgs Neck
72X349	Bronx River High School	Common Core English	ELA	2023	70.49	97	27.84	72.16	0	0	35	General Academic	0	0	9	81	26	6	1	87	21	11	16	BRONX RIVER HIGH SCHOOL	8E+11	40.839775	-73.839583	10461	Pelham - Throgs Neck
72X349	Bronx River High School	Common Core Algebra	Algebra_I	2023	66.85	119	16.81	68.07	8.4	6.72	35	General Academic	0	0	9	81	26	6	1	87	21	11	21	BRONX RIVER HIGH SCHOOL	8E+11	40.839775	-73.839583	10461	Pelham - Throgs Neck
72X351	Bronx Collaborative High School	Common Core English	ELA	2023	64.38	123	24.39	75.61	0	0	38	General Academic	0	0	19	93	29	14	1	67	22	24	23	BRONX COLLABORATIVE HIGH SCHOOL	8E+11	40.879958	-73.889011	10468	Fordham - Bronx Park
72X353	World View High School	Living Environment	Living_Env	2023	66.64	109	16.51	76.15	7.34	0	48	General Academic	0	0	27	86	19	16	1	87	23	21	21	WORLD VIEW HIGH SCHOOL	8E+11	40.879958	-73.889011	10468	Fordham - Bronx Park
72X353	World View High School	Common Core English	ELA	2023	67.61	243	19.75	73.25	7	0	48	General Academic	0	0	27	86	19	16	1	87	23	21	22	WORLD VIEW HIGH SCHOOL	8E+11	40.879958	-73.889011	10468	Fordham - Bronx Park
72X353	World View High School	Common Core Algebra	Algebra_I	2023	62.78	330	15.15	76.06	6.06	2.73	48	General Academic	0	0	27	86	19	16	1	87	23	21	23	WORLD VIEW HIGH SCHOOL	8E+11	40.879958	-73.889011	10468	Fordham - Bronx Park
72X365	Academy for Language and Technology	Common Core English	ELA	2023	68.9	206	0	100	0	0	23	General Academic	0	0	75	100	5	54	1	89				ACADEMY-LANGUAGE AND TECHNOLOGY	8E+11	40.849416	-73.915217	10453	Crotona - Tremont
72X374	Knowledge and Power Preparatory Academy International High School	Common Core English	ELA	2023	58.4	82	29.27	70.73	0	0	32	General Academic	0	0	14	95	24	12	1	83	22	26	24	KNOWLEDGE, POWER PREP ACAD INTER HS	8E+11	40.859466	-73.888625	10458	Fordham - Bronx Park
72X374	Knowledge and Power Preparatory Academy International High School	Living Environment	Living_Env	2023	57.35	126	24.6	69.05	0	6.35	32	General Academic	0	0	14	95	24	12	1	83	22	26	26	KNOWLEDGE, POWER PREP ACAD INTER HS	8E+11	40.859466	-73.888625	10458	Fordham - Bronx Park
72X374	Knowledge and Power Preparatory Academy International High School	Common Core Algebra	Algebra_I	2023	56.83	147	29.93	63.95	0	6.12	32	General Academic	0	0	14	95	24	12	1	83	22	26	22	KNOWLEDGE, POWER PREP ACAD INTER HS	8E+11	40.859466	-73.888625	10458	Fordham - Bronx Park
72X377	South Brooklyn Community High School	Common Core Algebra	Algebra_I	2023	60.18	18	38.89	61.11	0	0	11	Transfer School	0	1	15	87	28	13	1	68	14	17	14	BRONX COMMUNITY HIGH SCHOOL	8E+11	40.677968	-74.014363	11234	Downtown - Heights - Park Slope
72X377	South Brooklyn Community High School	Living Environment	Living_Env	2023	55.27	22	27.27	72.73	0	0	11	Transfer School	0	1	15	87	28	13	1	68	14	17	17	BRONX COMMUNITY HIGH SCHOOL	8E+11	40.677968	-74.014363	11235	Downtown - Heights - Park Slope
72X377	South Brooklyn Community High School	Common Core English	ELA	2023	57.91	53	32.08	67.92	0	0	11	Transfer School	0	1	15	87	28	13	1	68	14	17	15.5	BRONX COMMUNITY HIGH SCHOOL	8E+11	40.677968	-74.014363	11246	Downtown - Heights - Park Slope
76K529	South Brooklyn Community High School	Common Core Algebra	Algebra_I	2023	60.18	18	38.89	61.11	0	0	16	Transfer School	0	1	8	88	33	5	1	68	18	14	18	WEST BROOKLYN COMMUNITY HIGH SCHOOL	8E+11	40.677968	-74.014363	11234	Downtown - Heights - Park Slope
76K529	South Brooklyn Community High School	Living Environment	Living_Env	2023	55.27	22	27.27	72.73	0	0	16	Transfer School	0	1	8	88	33	5	1	68	18	14	14	WEST BROOKLYN COMMUNITY HIGH SCHOOL	8E+11	40.677968	-74.014363	11235	Downtown - Heights - Park Slope
